filename,stage,split,taxon_id,taxon_name,taxon_group,observation_id,x_suture,y_suture,x_exuviae,y_exuviae,w_exuviae,h_exuviae,x_organism,y_organism,w_organism,h_organism,taxon_group_Chelicerata,taxon_group_Crustacea,taxon_group_Hexapoda,taxon_group_Myriapoda,dist_centroids,box_overlap,size_ratio,dist_suture_exuviae,dist_suture_organism,has_suture,ex_mean_r,ex_mean_g,ex_mean_b,ex_std_rgb,ex_var_gray,ex_mean_gray,org_mean_r,org_mean_g,org_mean_b,org_std_rgb,org_var_gray,org_mean_gray
221387413.jpg,exuviae,train,82117,Dolomedes tenebrosus,Chelicerata,221387413,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
221175018.jpg,post-moult,train,225991,Nola triquetrana,Hexapoda,221175018,183.0,244.0,93.0,165.0,94.0,114.0,201.0,184.0,198.0,125.0,0.0,0.0,1.0,0.0,161.86491281312328,0.0,0.43296969696969695,48.30113870293329,117.02670635372081,1.0,160.51614408361328,164.28023516237403,84.36842105263158,53.56083710663534,1480.4381934264413,154.04245987308698,119.81082828282828,120.38246464646464,50.10985858585859,60.784177767819706,2729.5909234339356,112.18820202020203
220758619.jpg,exuviae,train,154708,Pandalus danae,Crustacea,220758619,,,76.0,103.0,201.0,332.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
220707932.jpg,post-moult,train,83854,Magicicada,Hexapoda,220707932,274.0,127.0,226.0,78.0,61.0,97.0,252.0,140.0,49.0,104.0,0.0,0.0,1.0,0.0,68.48539990392113,0.1251532488761749,1.1611067503924646,17.507141400011598,65.04805915628843,1.0,155.08653033631907,133.4779449045124,103.5512928849079,65.5672371109827,3764.117260832765,136.5354064559743,175.061420722135,166.92759026687597,137.59105180533751,63.65882705040493,3675.5741437477354,166.0151098901099
220233119.jpg,pre-moult,train,143452,Deidamia inscriptum,Hexapoda,220233119,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
220156656.jpg,exuviae,train,962416,Calcinus verrillii,Crustacea,220156656,,,193.0,138.0,157.0,120.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
219949296.jpg,post-moult,train,474753,Homotoma ficus,Hexapoda,219949296,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
219874249.jpg,moulting,train,94043,Anax imperator,Hexapoda,219874249,,,135.0,177.0,54.0,50.0,163.0,214.0,40.0,66.0,0.0,0.0,1.0,0.0,49.658836071740545,0.06757297081167533,1.0227272727272727,-1.0,-1.0,0.0,121.36962962962963,112.82925925925926,95.44296296296297,69.63547552412356,4734.095232373114,113.39481481481481,147.08598484848486,141.4469696969697,116.3280303030303,76.44301039076541,5750.075371757346,140.26401515151514
219476894.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,219476894,,,94.0,192.0,185.0,173.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
219005993.jpg,moulting,train,129428,Acronicta oblinita,Hexapoda,219005993,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
218446493.jpg,exuviae,train,47867,Sparassidae,Chelicerata,218446493,,,226.0,134.0,73.0,94.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
218288533.jpg,moulting,train,83854,Magicicada,Hexapoda,218288533,256.0,147.0,158.0,173.0,181.0,150.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
217788006.jpg,post-moult,train,153842,Hentzia mitrata,Chelicerata,217788006,,,130.0,196.0,120.0,112.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
217627942.jpg,exuviae,train,63518,Melanoplus differentialis,Hexapoda,217627942,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
217610787.jpg,exuviae,train,147238,Rabidosa,Chelicerata,217610787,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
216976326.jpg,exuviae,train,62048,Platypedia,Hexapoda,216976326,161.0,187.0,111.0,129.0,95.0,138.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
216940156.jpg,post-moult,train,549305,Magicicada cassinii,Hexapoda,216940156,,,294.0,117.0,90.0,110.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
216907994.jpg,moulting,val,319828,Anyphaena accentuata,Chelicerata,216907994,,,172.0,252.0,56.0,112.0,102.0,177.0,85.0,171.0,1.0,0.0,0.0,0.0,71.7669840525572,0.07435328135488202,0.43151014791881664,-1.0,-1.0,0.0,156.13711734693877,148.02694515306123,135.61941964285714,40.07348293211284,1488.0361141028477,149.0389030612245,151.75266597867218,148.3956656346749,140.16759545923634,34.60365517679987,1150.647719719515,148.46370829033367
216771834.jpg,post-moult,train,567839,Isopeda montana,Chelicerata,216771834,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
216714590.jpg,exuviae,train,62048,Platypedia,Hexapoda,216714590,,,122.0,153.0,172.0,159.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
216604819.jpg,exuviae,train,61430,Corduliidae,Hexapoda,216604819,211.0,206.0,147.0,28.0,206.0,297.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
216430565.jpg,post-moult,train,244334,Magicicada tredecassini,Hexapoda,216430565,214.0,149.0,181.0,151.0,84.0,53.0,173.0,79.0,114.0,82.0,0.0,0.0,1.0,0.0,57.92451985126851,0.06481481481481481,0.4762516046213094,29.88728826775691,33.12099032335839,1.0,155.6015274034142,124.41127583108715,100.58827493261455,67.05363647551722,4055.354196938655,131.03706199460916,190.4058622165169,159.6899871630295,139.29321780059905,46.748730995573545,1670.8057498106314,166.55359435173298
216409566.jpg,moulting,train,483236,Hemerobiiformia,Hexapoda,216409566,194.0,256.0,114.0,30.0,131.0,274.0,147.0,271.0,284.0,154.0,0.0,0.0,1.0,0.0,211.54491248905043,0.042332059270118856,0.8206969087250777,90.17344398435716,132.24598292575845,1.0,136.43700897085864,151.65434334429153,73.84721680503705,51.56497611354969,1486.1803745469554,138.22084470942218,119.92754252789464,154.94734314980795,60.332220596305106,64.06427988731839,1751.3684623726695,133.68113224803366
216239673.jpg,moulting,train,1472448,Coriarachnini,Chelicerata,216239673,,,228.0,188.0,71.0,104.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
216197885.jpg,exuviae,val,48765,Heteropoda venatoria,Chelicerata,216197885,,,28.0,6.0,300.0,407.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
215917039.jpg,post-moult,val,49972,Battus philenor,Hexapoda,215917039,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
215712360.jpg,exuviae,val,1317176,Libelluloidea,Hexapoda,215712360,193.0,254.0,106.0,67.0,144.0,295.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
215651892.jpg,exuviae,train,47826,Cancer productus,Crustacea,215651892,,,52.0,95.0,222.0,309.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
215630808.jpg,moulting,train,48486,Coccinellidae,Hexapoda,215630808,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
214937554.jpg,exuviae,train,495555,Euchomenella,Hexapoda,214937554,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
214718069.jpg,moulting,train,48957,Arilus cristatus,Hexapoda,214718069,130.0,234.0,115.0,169.0,97.0,103.0,40.0,217.0,107.0,111.0,0.0,0.0,1.0,0.0,87.20091742636656,0.087527352297593,0.8412056916729814,36.1178626167164,53.051861418804144,1.0,106.55059553598238,122.56480832749475,81.14683214893404,56.42932577964631,3195.6081114580543,113.0451406265639,155.71044876652354,142.24619011534898,112.46754230866381,70.36167930923618,4781.7963813492315,142.88271449019112
214688841.jpg,exuviae,train,47925,Coenagrionidae,Hexapoda,214688841,,,96.0,136.0,360.0,140.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
214329060.jpg,moulting,train,544012,Meltripata,Hexapoda,214329060,189.0,305.0,140.0,275.0,105.0,184.0,151.0,125.0,113.0,204.0,0.0,0.0,1.0,0.0,140.80127840328723,0.1361003861003861,0.8381051535658511,62.09871174187111,80.16389461596785,1.0,161.95020703933747,154.10709109730848,111.48183229813665,44.76503069824647,1395.3491607405408,151.5927536231884,118.70926600728787,107.47245358320319,69.9519781363873,48.9844159668535,2116.473501058829,106.55583029672046
214274534.jpg,post-moult,train,47826,Cancer productus,Crustacea,214274534,,,163.0,129.0,144.0,216.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
214249449.jpg,moulting,train,83854,Magicicada,Hexapoda,214249449,250.0,118.0,214.0,79.0,79.0,51.0,208.0,107.0,96.0,82.0,0.0,0.0,1.0,0.0,43.57177985806869,0.18018643395477985,0.5118140243902439,13.946325680981353,30.59411708155671,1.0,122.74882104740631,109.47381484239266,99.03574087862994,55.28187757775295,2785.4567573230092,112.246959543311,131.29319105691056,115.37970020325203,98.50025406504065,54.580182189771975,2783.0286347308975,118.21697154471545
214094702.jpg,post-moult,train,83854,Magicicada,Hexapoda,214094702,,,89.0,125.0,135.0,86.0,151.0,174.0,104.0,169.0,0.0,0.0,1.0,0.0,101.74723583468987,0.10198225410609779,0.6605598543468366,-1.0,-1.0,0.0,104.01386735572783,129.25004306632215,112.66330749354005,59.45212822735756,3248.6745682350825,119.79767441860466,121.61868456986801,143.78277196176603,130.64593764223943,80.2409113277612,5957.895046292489,135.65725989986345
213945147.jpg,moulting,train,61903,Xysticus,Chelicerata,213945147,,,176.0,132.0,80.0,59.0,233.0,144.0,95.0,78.0,1.0,0.0,0.0,0.0,67.98896969362015,0.0978369083174948,0.6369770580296896,-1.0,-1.0,0.0,124.43559322033899,137.58686440677965,54.141737288135594,68.86217739949245,3224.1229386311406,124.13940677966102,151.7757085020243,154.0348178137652,72.27921727395412,68.67826216143624,3292.383224260173,144.04075573549258
213888913.jpg,pre-moult,train,143110,Hypagyrtis unipunctata,Hexapoda,213888913,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
213625136.jpg,post-moult,train,496210,Ozius deplanatus,Crustacea,213625136,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
213408208.jpg,exuviae,train,47744,Hemiptera,Hexapoda,213408208,,,272.0,116.0,87.0,162.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
213072677.jpg,post-moult,train,48484,Harmonia axyridis,Hexapoda,213072677,,,160.0,255.0,26.0,25.0,170.0,213.0,37.0,36.0,0.0,0.0,1.0,0.0,39.654760117796705,0.0,0.487987987987988,-1.0,-1.0,0.0,108.52923076923076,136.00307692307692,86.62615384615384,45.68154105215156,1706.9106485207099,122.15230769230769,147.33408408408408,165.0930930930931,119.22072072072072,46.4386804260833,1721.0281745709672,154.55105105105105
212691415.jpg,moulting,train,126513,Larinioides cornutus,Chelicerata,212691415,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
212510410.jpg,moulting,train,322138,Lopidea major,Hexapoda,212510410,191.0,305.0,141.0,165.0,67.0,173.0,160.0,310.0,62.0,83.0,0.0,0.0,1.0,0.0,101.35210900617707,0.08731241473396999,2.2524290711232027,55.986605540968455,46.5,1.0,69.53662324217065,76.86964023811578,53.10421879044086,40.43521354310188,1350.177011858934,71.96031403675265,110.72347454333463,66.17061795569374,52.76642052079285,45.21895122659716,770.5687125216888,77.95724834823163
212165341.jpg,post-moult,train,410426,Cyclograpsus lavauxi,Crustacea,212165341,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
211123048.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,211123048,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
211061719.jpg,exuviae,train,119056,Centruroides vittatus,Chelicerata,211061719,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
210676087.jpg,exuviae,train,603548,Stenocotini,Hexapoda,210676087,,,89.0,121.0,155.0,237.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
209706465.jpg,moulting,train,126211,Poecilocapsus lineatus,Hexapoda,209706465,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
209649796.jpg,exuviae,train,146672,Hyllus semicupreus,Chelicerata,209649796,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
209328531.jpg,exuviae,train,51635,Hapalogaster mertensii,Crustacea,209328531,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
209194551.jpg,moulting,train,210942,Caedicia simplex,Hexapoda,209194551,,,96.0,47.0,120.0,125.0,110.0,118.0,164.0,315.0,0.0,0.0,1.0,0.0,169.85876486069242,0.09393461992910594,0.29036004645760743,-1.0,-1.0,0.0,55.831466666666664,71.24766666666666,28.293333333333333,53.06730150574578,2821.87491644,61.7066,99.05830429732869,122.60638792102206,69.93766937669376,81.801908367526,6524.584824161493,109.54196670538134
208375667.jpg,post-moult,train,48302,Limulus polyphemus,Chelicerata,208375667,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
208267295.jpg,post-moult,train,120474,Araneomorphae,Chelicerata,208267295,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
207803612.jpg,exuviae,train,147238,Rabidosa,Chelicerata,207803612,,,131.0,59.0,220.0,263.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
207628156.jpg,exuviae,train,58421,Phidippus johnsoni,Chelicerata,207628156,,,179.0,128.0,101.0,124.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
207272306.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,207272306,,,111.0,29.0,272.0,272.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
206780648.jpg,exuviae,train,120282,Chilocorus stigma,Hexapoda,206780648,179.0,181.0,54.0,23.0,366.0,312.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
206613294.jpg,exuviae,val,363718,Havinthus rufovarius,Hexapoda,206613294,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
206247117.jpg,post-moult,train,53809,Phidippus audax,Chelicerata,206247117,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
205959271.jpg,exuviae,train,606933,Salticinae,Chelicerata,205959271,,,38.0,20.0,210.0,294.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
205618418.jpg,moulting,train,47158,Insecta,Hexapoda,205618418,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
205552976.jpg,post-moult,train,527800,Odiellus troguloides,Chelicerata,205552976,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
205179991.jpg,exuviae,train,62048,Platypedia,Hexapoda,205179991,171.0,213.0,46.0,135.0,208.0,110.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
204711895.jpg,post-moult,train,47550,Tetragnatha,Chelicerata,204711895,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
203993000.jpg,moulting,train,1341478,Bijoaraneus praesignis,Chelicerata,203993000,172.0,202.0,118.0,108.0,98.0,106.0,135.0,189.0,173.0,232.0,1.0,0.0,0.0,0.0,153.9683409016282,0.041753438215220935,0.25882001195933824,41.30375285612676,114.27707556636196,1.0,113.6127262225645,112.070562187139,48.253369272237194,58.40360659975996,2235.1774344127116,105.2601078167116,131.9528851903528,134.04574446880605,43.308002790512255,56.34121990181718,1348.7363318458272,123.07497010165437
203537873.jpg,exuviae,train,52381,Aphididae,Hexapoda,203537873,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
203363157.jpg,exuviae,val,696655,Caribena laeta,Chelicerata,203363157,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
203102662.jpg,post-moult,train,797035,Enoplognatha mediterranea,Chelicerata,203102662,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
203001058.jpg,exuviae,val,210289,Cirripedia,Crustacea,203001058,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
202757025.jpg,post-moult,train,48484,Harmonia axyridis,Hexapoda,202757025,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
202703821.jpg,exuviae,train,361770,Chionoecetes opilio,Crustacea,202703821,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
202278103.jpg,exuviae,train,51469,Aeshnidae,Hexapoda,202278103,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
202056895.jpg,post-moult,train,361989,Liocheles australasiae,Chelicerata,202056895,,,199.0,52.0,81.0,72.0,173.0,149.0,167.0,109.0,1.0,0.0,0.0,0.0,116.74437887967026,0.0,0.320386749436906,-1.0,-1.0,0.0,154.74451303155007,149.49022633744855,142.1630658436214,58.15545829189313,3411.534970485905,150.22908093278463,125.18870515849036,119.63863099489095,120.44800307641597,54.93745387210503,2990.7791401608565,121.38806790089545
201990109.jpg,post-moult,val,55295,Grapsus grapsus,Crustacea,201990109,,,325.0,190.0,109.0,149.0,188.0,164.0,122.0,161.0,0.0,1.0,0.0,0.0,132.02367211981343,0.0,0.8268506262091436,-1.0,-1.0,0.0,193.5710239517271,174.48827042669785,152.29948894772488,38.94239284096517,1247.7430520711712,177.65562465365434,192.74753080134406,166.23383565828328,152.4904795845637,37.83377280013573,1180.468235804362,172.59871703492516
201779812.jpg,post-moult,train,120553,Cancer pagurus,Crustacea,201779812,,,128.0,111.0,137.0,97.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
201276338.jpg,exuviae,val,130880,Herpyllus ecclesiasticus,Chelicerata,201276338,,,109.0,119.0,106.0,129.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
201076261.jpg,exuviae,train,506352,Isopeda woodwardi,Chelicerata,201076261,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
200968395.jpg,moulting,train,50186,Cicadidae,Hexapoda,200968395,219.0,201.0,188.0,43.0,172.0,247.0,53.0,140.0,193.0,229.0,0.0,0.0,1.0,0.0,152.46065066108042,0.11156563778356267,0.9612417132384551,64.92495668077107,87.70689824637512,1.0,134.7976179267489,122.27252612748329,91.39153563694568,38.87727081956053,866.4519039804712,122.49729309857828,149.058058239247,139.3284612077743,121.97479466932144,42.171630790277014,1503.076345358972,140.2601760300473
200834311.jpg,moulting,train,527821,Egaenus convexus,Chelicerata,200834311,,,193.0,16.0,102.0,242.0,105.0,174.0,195.0,257.0,1.0,0.0,0.0,0.0,170.62385530751556,0.1293654029080038,0.49254714157437895,-1.0,-1.0,0.0,157.10585804569763,148.26381461675578,139.17185221195916,57.81903082016648,3305.460156187859,149.88117809107115,158.30358176194753,140.774538561309,131.41995410555722,55.795176738093566,3001.6367610821558,144.96190761249127
200608692.jpg,post-moult,train,417805,Papilio anactus,Hexapoda,200608692,,,247.0,98.0,66.0,122.0,182.0,213.0,114.0,183.0,0.0,0.0,1.0,0.0,151.16629915427578,0.012005180077701166,0.38596491228070173,-1.0,-1.0,0.0,73.24540486835569,96.43094883258817,35.872950819672134,50.74709463261534,2050.922866664125,82.57886239443617,88.38538970376761,86.40063272936439,53.22500239670214,52.80827174421923,2293.283356218611,83.21436103921005
200577230.jpg,pre-moult,train,53272,Eriophora ravilla,Chelicerata,200577230,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
200576378.jpg,pre-moult,train,53272,Eriophora ravilla,Chelicerata,200576378,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
200554563.jpg,post-moult,val,424748,Paravaejovis waeringi,Chelicerata,200554563,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
200515453.jpg,exuviae,train,506060,Lychas scutilus,Chelicerata,200515453,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
200449691.jpg,exuviae,train,47649,Acrididae,Hexapoda,200449691,,,76.0,120.0,357.0,163.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
200233679.jpg,post-moult,train,129662,Mecaphesa,Chelicerata,200233679,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
200117414.jpg,exuviae,val,53740,Libinia emarginata,Crustacea,200117414,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
199532040.jpg,post-moult,train,215765,Callobius bennetti,Chelicerata,199532040,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
199530651.jpg,moulting,train,349762,Probergrothius sanguinolens,Hexapoda,199530651,,,16.0,122.0,64.0,71.0,65.0,163.0,61.0,63.0,0.0,0.0,1.0,0.0,60.21004899516359,0.05669648481794129,1.1824095758521989,-1.0,-1.0,0.0,129.44850352112675,98.99317781690141,74.1569102112676,44.407533653232726,1480.7784012891168,105.2706866197183,165.69450949778818,96.00468384074941,78.09549830861306,56.253941567478485,1184.1377924277297,114.79000780640125
199422023.jpg,pre-moult,train,122294,Xystocheir dissecta,Myriapoda,199422023,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
199040680.jpg,post-moult,train,484933,Isopedella victorialis,Chelicerata,199040680,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
199002065.jpg,post-moult,train,1249161,Mileewa margheritae,Hexapoda,199002065,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
198886064.jpg,post-moult,train,424590,Dindymus versicolor,Hexapoda,198886064,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
198163010.jpg,post-moult,train,751082,Neotibicen,Hexapoda,198163010,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
198163006.jpg,exuviae,val,751082,Neotibicen,Hexapoda,198163006,252.0,265.0,104.0,109.0,187.0,225.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
198162997.jpg,pre-moult,train,751082,Neotibicen,Hexapoda,198162997,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
196991353.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,196991353,,,59.0,41.0,188.0,292.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
196957563.jpg,moulting,val,68390,Nephila pilipes,Chelicerata,196957563,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
196740129.jpg,post-moult,train,47415,Pardosa,Chelicerata,196740129,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
196491122.jpg,post-moult,train,81881,Amphipsalta zelandica,Hexapoda,196491122,309.0,183.0,242.0,175.0,195.0,75.0,35.0,42.0,361.0,164.0,0.0,0.0,1.0,0.0,152.3425416618746,0.06913329954384187,0.24702722789000744,42.432299018554254,110.55880788069307,1.0,92.8242735042735,64.63090598290599,40.12888888888889,52.5996478554201,2230.5340591715976,70.27179487179487,83.33443686237416,80.05953989595298,67.10941828254848,55.9197567926512,3106.3839903770468,79.57366056347544
196482857.jpg,exuviae,val,114815,Uropetala carovei,Hexapoda,196482857,180.0,207.0,109.0,31.0,165.0,401.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
196063249.jpg,moulting,train,48302,Limulus polyphemus,Chelicerata,196063249,137.0,296.0,52.0,162.0,244.0,143.0,44.0,242.0,231.0,94.0,1.0,0.0,0.0,0.0,57.36287998348758,0.33012195408510936,1.6068895643363728,72.63091628225546,23.56374333589636,1.0,159.70228132523215,151.3046543620314,137.7196778631205,30.648564964675433,825.4094752660341,152.2680270549123,161.13571889103804,153.09334991249884,136.75969420650273,34.61537140848195,1074.8975193682559,153.64133738601825
195998397.jpg,exuviae,train,298663,Olios giganteus,Chelicerata,195998397,,,33.0,135.0,325.0,236.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
195854002.jpg,pre-moult,val,201609,Poecilopachys australasia,Chelicerata,195854002,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
195801722.jpg,post-moult,train,153839,Hentzia palmarum,Chelicerata,195801722,,,325.0,202.0,79.0,73.0,147.0,179.0,167.0,135.0,1.0,0.0,0.0,0.0,134.23859355639868,0.0,0.25579951208693724,-1.0,-1.0,0.0,131.24397433674355,154.16854517079938,94.9068839951448,37.706763896131974,593.553544320936,140.55956303103866,96.0657795520071,131.2115324905744,17.266090042137947,59.1225356012331,1373.2630741159312,107.69465513417609
195700778.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,195700778,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
195436011.jpg,post-moult,train,205341,Kikihia,Hexapoda,195436011,,,7.0,41.0,156.0,405.0,105.0,100.0,172.0,392.0,0.0,0.0,1.0,0.0,118.28884140103833,0.18155171165954984,0.9370550545799715,-1.0,-1.0,0.0,95.75208926875594,75.33603988603988,54.04624881291548,57.742258317838015,3099.4074006694473,79.01798037353593,112.78555113906027,104.6547520170859,77.65527112007594,71.73815792920806,5142.20492923199,104.01208768391078
195353065.jpg,exuviae,val,48765,Heteropoda venatoria,Chelicerata,195353065,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
195236138.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,195236138,,,55.0,38.0,240.0,234.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
194784208.jpg,exuviae,train,1242125,Halicarcinus quoyi,Crustacea,194784208,,,85.0,36.0,336.0,282.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
194717558.jpg,exuviae,train,48128,Phaneropterinae,Hexapoda,194717558,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
193072964.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,193072964,,,36.0,121.0,257.0,265.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
192899124.jpg,exuviae,train,127703,Portunus pelagicus,Crustacea,192899124,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
192899123.jpg,exuviae,train,364051,Tachypleus gigas,Chelicerata,192899123,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
192716486.jpg,pre-moult,train,194788,Mopsus mormon,Chelicerata,192716486,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
192241663.jpg,exuviae,train,52523,Carcinus maenas,Crustacea,192241663,,,115.0,137.0,165.0,231.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
